,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Cor ou raça (Código),Cor ou raça
1,1,Brasil,1574,Horas,39.1,1,Brasil,8186,Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,95251,Total
2,1,Brasil,1574,Horas,39.7,1,Brasil,8186,Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,2776,Branca
3,1,Brasil,1574,Horas,39.0,1,Brasil,8186,Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,2777,Preta
4,1,Brasil,1574,Horas,38.6,1,Brasil,8186,Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,2779,Parda
5,1,Brasil,2,%,0.1,1,Brasil,8187,Coeficiente de variação - Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,95251,Total
6,1,Brasil,2,%,0.1,1,Brasil,8187,Coeficiente de variação - Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,2776,Branca
7,1,Brasil,2,%,0.3,1,Brasil,8187,Coeficiente de variação - Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,2777,Preta
8,1,Brasil,2,%,0.1,1,Brasil,8187,Coeficiente de variação - Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,2779,Parda
9,1,Brasil,1574,Horas,38.1,1,Brasil,8188,Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,95251,Total
10,1,Brasil,1574,Horas,38.8,1,Brasil,8188,Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,2776,Branca
11,1,Brasil,1574,Horas,37.8,1,Brasil,8188,Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,2777,Preta
