,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Situação de informalidade (Código),Situação de informalidade
1,1,Brasil,1572,Mil pessoas,102433,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,57302,Total
2,1,Brasil,1572,Mil pessoas,38748,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,57303,Informais
3,1,Brasil,2,%,0.2,1,Brasil,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,57302,Total
4,1,Brasil,2,%,0.5,1,Brasil,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,57303,Informais
5,1,Brasil,2,%,0.1,1,Brasil,9112,"Variação percentual em relação ao trimestre anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",202503,3º trimestre 2025,57302,Total
6,1,Brasil,2,%,0.1,1,Brasil,9112,"Variação percentual em relação ao trimestre anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",202503,3º trimestre 2025,57303,Informais
7,1,Brasil,1572,Mil pessoas,118,1,Brasil,9113,"Variação absoluta em relação ao trimestre anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",202503,3º trimestre 2025,57302,Total
8,1,Brasil,1572,Mil pessoas,29,1,Brasil,9113,"Variação absoluta em relação ao trimestre anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",202503,3º trimestre 2025,57303,Informais
9,1,Brasil,1694,Nenhuma,A,1,Brasil,9116,"Situação da Variação em relação ao trimestre anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",202503,3º trimestre 2025,57302,Total
10,1,Brasil,1694,Nenhuma,A,1,Brasil,9116,"Situação da Variação em relação ao trimestre anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",202503,3º trimestre 2025,57303,Informais
11,1,Brasil,2,%,1.4,1,Brasil,9117,"Variação percentual em relação ao mesmo trimestre do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",202503,3º trimestre 2025,57302,Total
12,1,Brasil,2,%,-1.3,1,Brasil,9117,"Variação percentual em relação ao mesmo trimestre do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",202503,3º trimestre 2025,57303,Informais
13,1,Brasil,1572,Mil pessoas,1375,1,Brasil,9118,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",202503,3º trimestre 2025,57302,Total
