,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Sexo (Código),Sexo
1,1,Brasil,1572,Mil pessoas,174411,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,6794,Total
2,1,Brasil,1572,Mil pessoas,84086,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,4,Homens
3,1,Brasil,1572,Mil pessoas,90325,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,5,Mulheres
4,1,Brasil,2,%,0.0,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,6794,Total
5,1,Brasil,2,%,0.0,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,4,Homens
6,1,Brasil,2,%,0.0,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,5,Mulheres
7,1,Brasil,2,%,100.0,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,6794,Total
8,1,Brasil,2,%,48.2,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,4,Homens
9,1,Brasil,2,%,51.8,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,5,Mulheres
10,1,Brasil,2,%,-,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,6794,Total
11,1,Brasil,2,%,-,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,4,Homens
12,1,Brasil,2,%,-,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,5,Mulheres
13,1,Brasil,1572,Mil pessoas,108478,1,Brasil,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,6794,Total
14,1,Brasil,1572,Mil pessoas,60755,1,Brasil,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,4,Homens
15,1,Brasil,1572,Mil pessoas,47723,1,Brasil,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,5,Mulheres
16,1,Brasil,2,%,0.2,1,Brasil,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,6794,Total
17,1,Brasil,2,%,0.2,1,Brasil,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,4,Homens
18,1,Brasil,2,%,0.3,1,Brasil,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,5,Mulheres
19,1,Brasil,2,%,100.0,1,Brasil,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,6794,Total
20,1,Brasil,2,%,56.0,1,Brasil,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,4,Homens
21,1,Brasil,2,%,44.0,1,Brasil,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,5,Mulheres
22,1,Brasil,2,%,-,1,Brasil,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,6794,Total
23,1,Brasil,2,%,0.1,1,Brasil,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,4,Homens
24,1,Brasil,2,%,0.2,1,Brasil,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,5,Mulheres
25,1,Brasil,1572,Mil pessoas,102433,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,6794,Total
26,1,Brasil,1572,Mil pessoas,57994,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,4,Homens
27,1,Brasil,1572,Mil pessoas,44440,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,5,Mulheres
28,1,Brasil,2,%,0.2,1,Brasil,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,6794,Total
29,1,Brasil,2,%,0.2,1,Brasil,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,4,Homens
30,1,Brasil,2,%,0.3,1,Brasil,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,5,Mulheres
31,1,Brasil,2,%,100.0,1,Brasil,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,6794,Total
32,1,Brasil,2,%,56.6,1,Brasil,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,4,Homens
33,1,Brasil,2,%,43.4,1,Brasil,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,5,Mulheres
34,1,Brasil,2,%,-,1,Brasil,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,6794,Total
35,1,Brasil,2,%,0.1,1,Brasil,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,4,Homens
36,1,Brasil,2,%,0.2,1,Brasil,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,5,Mulheres
37,1,Brasil,1572,Mil pessoas,6045,1,Brasil,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,6794,Total
38,1,Brasil,1572,Mil pessoas,2761,1,Brasil,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,4,Homens
39,1,Brasil,1572,Mil pessoas,3284,1,Brasil,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,5,Mulheres
40,1,Brasil,2,%,1.5,1,Brasil,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,6794,Total
41,1,Brasil,2,%,1.8,1,Brasil,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,4,Homens
42,1,Brasil,2,%,1.9,1,Brasil,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,5,Mulheres
43,1,Brasil,2,%,100.0,1,Brasil,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,6794,Total
44,1,Brasil,2,%,45.7,1,Brasil,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,4,Homens
45,1,Brasil,2,%,54.3,1,Brasil,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,5,Mulheres
46,1,Brasil,2,%,-,1,Brasil,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,6794,Total
47,1,Brasil,2,%,1.2,1,Brasil,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,4,Homens
48,1,Brasil,2,%,1.0,1,Brasil,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,5,Mulheres
49,1,Brasil,1572,Mil pessoas,65933,1,Brasil,4094,"Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",202503,3º trimestre 2025,6794,Total
50,1,Brasil,1572,Mil pessoas,23332,1,Brasil,4094,"Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",202503,3º trimestre 2025,4,Homens
51,1,Brasil,1572,Mil pessoas,42602,1,Brasil,4094,"Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",202503,3º trimestre 2025,5,Mulheres
52,1,Brasil,2,%,0.3,1,Brasil,4095,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",202503,3º trimestre 2025,6794,Total
53,1,Brasil,2,%,0.5,1,Brasil,4095,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",202503,3º trimestre 2025,4,Homens
54,1,Brasil,2,%,0.3,1,Brasil,4095,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",202503,3º trimestre 2025,5,Mulheres
55,1,Brasil,2,%,100.0,1,Brasil,4112,"Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",202503,3º trimestre 2025,6794,Total
56,1,Brasil,2,%,35.4,1,Brasil,4112,"Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",202503,3º trimestre 2025,4,Homens
57,1,Brasil,2,%,64.6,1,Brasil,4112,"Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",202503,3º trimestre 2025,5,Mulheres
58,1,Brasil,2,%,-,1,Brasil,4113,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",202503,3º trimestre 2025,6794,Total
59,1,Brasil,2,%,0.3,1,Brasil,4113,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",202503,3º trimestre 2025,4,Homens
60,1,Brasil,2,%,0.2,1,Brasil,4113,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",202503,3º trimestre 2025,5,Mulheres
61,1,Brasil,2,%,62.2,1,Brasil,4096,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,6794,Total
62,1,Brasil,2,%,72.3,1,Brasil,4096,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,4,Homens
63,1,Brasil,2,%,52.8,1,Brasil,4096,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,5,Mulheres
64,1,Brasil,2,%,0.2,1,Brasil,4100,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,6794,Total
65,1,Brasil,2,%,0.2,1,Brasil,4100,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,4,Homens
66,1,Brasil,2,%,0.3,1,Brasil,4100,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,5,Mulheres
67,1,Brasil,2,%,58.7,1,Brasil,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,6794,Total
68,1,Brasil,2,%,69.0,1,Brasil,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,4,Homens
69,1,Brasil,2,%,49.2,1,Brasil,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,5,Mulheres
70,1,Brasil,2,%,0.2,1,Brasil,4101,"Coeficiente de variação - Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,6794,Total
71,1,Brasil,2,%,0.2,1,Brasil,4101,"Coeficiente de variação - Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,4,Homens
