,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Área do emprego (Código),Área do emprego
1,1,Brasil,1572,Mil pessoas,12845,1,Brasil,8332,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,40275,Total
2,1,Brasil,1572,Mil pessoas,1594,1,Brasil,8332,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91409,Federal
3,1,Brasil,1572,Mil pessoas,3614,1,Brasil,8332,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91410,Estadual
4,1,Brasil,1572,Mil pessoas,7637,1,Brasil,8332,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91411,Municipal
5,1,Brasil,2,%,1.0,1,Brasil,8333,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,40275,Total
6,1,Brasil,2,%,2.8,1,Brasil,8333,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91409,Federal
7,1,Brasil,2,%,1.7,1,Brasil,8333,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91410,Estadual
8,1,Brasil,2,%,1.1,1,Brasil,8333,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91411,Municipal
9,1,Brasil,2,%,100.0,1,Brasil,8334,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,40275,Total
10,1,Brasil,2,%,12.4,1,Brasil,8334,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91409,Federal
11,1,Brasil,2,%,28.1,1,Brasil,8334,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91410,Estadual
12,1,Brasil,2,%,59.5,1,Brasil,8334,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91411,Municipal
13,1,Brasil,2,%,-,1,Brasil,8335,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,40275,Total
14,1,Brasil,2,%,2.4,1,Brasil,8335,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91409,Federal
15,1,Brasil,2,%,1.4,1,Brasil,8335,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91410,Estadual
16,1,Brasil,2,%,0.8,1,Brasil,8335,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91411,Municipal
17,2,Grande Região,1572,Mil pessoas,1441,1,Norte,8332,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,40275,Total
18,2,Grande Região,1572,Mil pessoas,137,1,Norte,8332,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como militares ou empregados do setor público no trabalho principal",202503,3º trimestre 2025,91409,Federal
