,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Sexo (Código),Sexo
1,1,Brasil,1572,Mil pessoas,6045,1,Brasil,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,6794,Total
2,1,Brasil,1572,Mil pessoas,2761,1,Brasil,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,4,Homens
3,1,Brasil,1572,Mil pessoas,3284,1,Brasil,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,5,Mulheres
4,1,Brasil,2,%,1.5,1,Brasil,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,6794,Total
5,1,Brasil,2,%,1.8,1,Brasil,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,4,Homens
6,1,Brasil,2,%,1.9,1,Brasil,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,5,Mulheres
7,1,Brasil,2,%,100.0,1,Brasil,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,6794,Total
8,1,Brasil,2,%,45.7,1,Brasil,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,4,Homens
9,1,Brasil,2,%,54.3,1,Brasil,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,5,Mulheres
10,1,Brasil,2,%,-,1,Brasil,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,6794,Total
11,1,Brasil,2,%,1.2,1,Brasil,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,4,Homens
12,1,Brasil,2,%,1.0,1,Brasil,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,5,Mulheres
13,1,Brasil,1572,Mil pessoas,4535,1,Brasil,8344,"Pessoas de 14 anos ou mais de idade, subocupadas por insuficiência de horas trabalhadas",202503,3º trimestre 2025,6794,Total
14,1,Brasil,1572,Mil pessoas,2184,1,Brasil,8344,"Pessoas de 14 anos ou mais de idade, subocupadas por insuficiência de horas trabalhadas",202503,3º trimestre 2025,4,Homens
15,1,Brasil,1572,Mil pessoas,2352,1,Brasil,8344,"Pessoas de 14 anos ou mais de idade, subocupadas por insuficiência de horas trabalhadas",202503,3º trimestre 2025,5,Mulheres
16,1,Brasil,2,%,1.7,1,Brasil,8345,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, subocupadas por insuficiência de horas trabalhadas",202503,3º trimestre 2025,6794,Total
17,1,Brasil,2,%,2.2,1,Brasil,8345,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, subocupadas por insuficiência de horas trabalhadas",202503,3º trimestre 2025,4,Homens
18,1,Brasil,2,%,2.1,1,Brasil,8345,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, subocupadas por insuficiência de horas trabalhadas",202503,3º trimestre 2025,5,Mulheres
19,1,Brasil,2,%,100.0,1,Brasil,8386,"Distribuição percentual das pessoas de 14 anos ou mais de idade, subocupadas por insuficiência de horas trabalhadas",202503,3º trimestre 2025,6794,Total
20,1,Brasil,2,%,48.1,1,Brasil,8386,"Distribuição percentual das pessoas de 14 anos ou mais de idade, subocupadas por insuficiência de horas trabalhadas",202503,3º trimestre 2025,4,Homens
21,1,Brasil,2,%,51.9,1,Brasil,8386,"Distribuição percentual das pessoas de 14 anos ou mais de idade, subocupadas por insuficiência de horas trabalhadas",202503,3º trimestre 2025,5,Mulheres
22,1,Brasil,2,%,-,1,Brasil,8387,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, subocupadas por insuficiência de horas trabalhadas",202503,3º trimestre 2025,6794,Total
23,1,Brasil,2,%,1.3,1,Brasil,8387,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, subocupadas por insuficiência de horas trabalhadas",202503,3º trimestre 2025,4,Homens
24,1,Brasil,2,%,1.2,1,Brasil,8387,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, subocupadas por insuficiência de horas trabalhadas",202503,3º trimestre 2025,5,Mulheres
25,1,Brasil,1572,Mil pessoas,5224,1,Brasil,8346,"Pessoas de 14 anos ou mais de idade, na força de trabalho potencial",202503,3º trimestre 2025,6794,Total
26,1,Brasil,1572,Mil pessoas,2074,1,Brasil,8346,"Pessoas de 14 anos ou mais de idade, na força de trabalho potencial",202503,3º trimestre 2025,4,Homens
27,1,Brasil,1572,Mil pessoas,3150,1,Brasil,8346,"Pessoas de 14 anos ou mais de idade, na força de trabalho potencial",202503,3º trimestre 2025,5,Mulheres
28,1,Brasil,2,%,1.5,1,Brasil,8347,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho potencial",202503,3º trimestre 2025,6794,Total
29,1,Brasil,2,%,2.2,1,Brasil,8347,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho potencial",202503,3º trimestre 2025,4,Homens
30,1,Brasil,2,%,1.7,1,Brasil,8347,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho potencial",202503,3º trimestre 2025,5,Mulheres
31,1,Brasil,2,%,100.0,1,Brasil,8388,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho potencial",202503,3º trimestre 2025,6794,Total
32,1,Brasil,2,%,39.7,1,Brasil,8388,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho potencial",202503,3º trimestre 2025,4,Homens
33,1,Brasil,2,%,60.3,1,Brasil,8388,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho potencial",202503,3º trimestre 2025,5,Mulheres
34,1,Brasil,2,%,-,1,Brasil,8389,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho potencial",202503,3º trimestre 2025,6794,Total
35,1,Brasil,2,%,1.5,1,Brasil,8389,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho potencial",202503,3º trimestre 2025,4,Homens
36,1,Brasil,2,%,1.0,1,Brasil,8389,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho potencial",202503,3º trimestre 2025,5,Mulheres
37,1,Brasil,1572,Mil pessoas,11268,1,Brasil,8348,Pessoas de 14 anos ou mais de idade desocupadas ou na força de trabalho potencial,202503,3º trimestre 2025,6794,Total
38,1,Brasil,1572,Mil pessoas,4835,1,Brasil,8348,Pessoas de 14 anos ou mais de idade desocupadas ou na força de trabalho potencial,202503,3º trimestre 2025,4,Homens
