,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Contribuição para instituto de previdência em qualquer trabalho (Código),Contribuição para instituto de previdência em qualquer trabalho
1,1,Brasil,1572,Mil pessoas,102433,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,31295,Total
2,1,Brasil,1572,Mil pessoas,67650,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,99157,Contribuintes
3,1,Brasil,1572,Mil pessoas,34783,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,99158,Não contribuintes
4,1,Brasil,2,%,0.2,1,Brasil,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,31295,Total
5,1,Brasil,2,%,0.3,1,Brasil,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,99157,Contribuintes
6,1,Brasil,2,%,0.6,1,Brasil,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,99158,Não contribuintes
7,1,Brasil,2,%,100.0,1,Brasil,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,31295,Total
8,1,Brasil,2,%,66.0,1,Brasil,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,99157,Contribuintes
9,1,Brasil,2,%,34.0,1,Brasil,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,99158,Não contribuintes
10,1,Brasil,2,%,-,1,Brasil,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,31295,Total
11,1,Brasil,2,%,0.3,1,Brasil,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,99157,Contribuintes
12,1,Brasil,2,%,0.5,1,Brasil,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,99158,Não contribuintes
13,2,Grande Região,1572,Mil pessoas,8207,1,Norte,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,31295,Total
14,2,Grande Região,1572,Mil pessoas,4023,1,Norte,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,99157,Contribuintes
15,2,Grande Região,1572,Mil pessoas,4184,1,Norte,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,99158,Não contribuintes
16,2,Grande Região,2,%,0.7,1,Norte,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,31295,Total
