,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Tipo de medida de subutilização da força de trabalho na semana de referência (Código),Tipo de medida de subutilização da força de trabalho na semana de referência
1,1,Brasil,1572,Mil pessoas,174411,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,31753,Total
2,1,Brasil,1572,Mil pessoas,113702,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,40287,Força de trabalho ampliada
3,1,Brasil,1572,Mil pessoas,111115,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,46255,Força de trabalho ou desalentado
4,1,Brasil,1572,Mil pessoas,15804,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,40286,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas
5,1,Brasil,1572,Mil pessoas,10580,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,40285,Desocupado ou subocupado por insuficiência de horas trabalhadas
6,1,Brasil,1572,Mil pessoas,6045,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,31750,Desocupado
7,1,Brasil,1572,Mil pessoas,4535,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,31751,Subocupado por insuficiência de horas trabalhadas
8,1,Brasil,1572,Mil pessoas,11268,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,40284,Desocupado ou na força de trabalho potencial
9,1,Brasil,1572,Mil pessoas,5224,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,31752,Força de trabalho potencial
10,1,Brasil,1572,Mil pessoas,2637,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,46254,Desalentado
