,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Grupo de idade (Código),Grupo de idade
1,1,Brasil,1572,Mil pessoas,212930,1,Brasil,606,População,202503,3º trimestre 2025,95253,Total
2,1,Brasil,1572,Mil pessoas,38518,1,Brasil,606,População,202503,3º trimestre 2025,40288,0 a 13 anos
3,1,Brasil,1572,Mil pessoas,11788,1,Brasil,606,População,202503,3º trimestre 2025,114535,14 a 17 anos
4,1,Brasil,1572,Mil pessoas,21332,1,Brasil,606,População,202503,3º trimestre 2025,100052,18 a 24 anos
5,1,Brasil,1572,Mil pessoas,48729,1,Brasil,606,População,202503,3º trimestre 2025,108875,25 a 39 anos
6,1,Brasil,1572,Mil pessoas,57141,1,Brasil,606,População,202503,3º trimestre 2025,99127,40 a 59 anos
7,1,Brasil,1572,Mil pessoas,35421,1,Brasil,606,População,202503,3º trimestre 2025,3302,60 anos ou mais
8,1,Brasil,2,%,0.0,1,Brasil,6541,Coeficiente de variação - População,202503,3º trimestre 2025,95253,Total
9,1,Brasil,2,%,0.0,1,Brasil,6541,Coeficiente de variação - População,202503,3º trimestre 2025,40288,0 a 13 anos
10,1,Brasil,2,%,0.5,1,Brasil,6541,Coeficiente de variação - População,202503,3º trimestre 2025,114535,14 a 17 anos
11,1,Brasil,2,%,0.3,1,Brasil,6541,Coeficiente de variação - População,202503,3º trimestre 2025,100052,18 a 24 anos
12,1,Brasil,2,%,0.0,1,Brasil,6541,Coeficiente de variação - População,202503,3º trimestre 2025,108875,25 a 39 anos
13,1,Brasil,2,%,0.0,1,Brasil,6541,Coeficiente de variação - População,202503,3º trimestre 2025,99127,40 a 59 anos
14,1,Brasil,2,%,0.0,1,Brasil,6541,Coeficiente de variação - População,202503,3º trimestre 2025,3302,60 anos ou mais
15,1,Brasil,2,%,100.0,1,Brasil,608,Percentual da população,202503,3º trimestre 2025,95253,Total
16,1,Brasil,2,%,18.1,1,Brasil,608,Percentual da população,202503,3º trimestre 2025,40288,0 a 13 anos
17,1,Brasil,2,%,5.5,1,Brasil,608,Percentual da população,202503,3º trimestre 2025,114535,14 a 17 anos
18,1,Brasil,2,%,10.0,1,Brasil,608,Percentual da população,202503,3º trimestre 2025,100052,18 a 24 anos
19,1,Brasil,2,%,22.9,1,Brasil,608,Percentual da população,202503,3º trimestre 2025,108875,25 a 39 anos
20,1,Brasil,2,%,26.8,1,Brasil,608,Percentual da população,202503,3º trimestre 2025,99127,40 a 59 anos
21,1,Brasil,2,%,16.6,1,Brasil,608,Percentual da população,202503,3º trimestre 2025,3302,60 anos ou mais
22,1,Brasil,2,%,-,1,Brasil,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,95253,Total
23,1,Brasil,2,%,-,1,Brasil,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,40288,0 a 13 anos
24,1,Brasil,2,%,0.5,1,Brasil,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,114535,14 a 17 anos
25,1,Brasil,2,%,0.3,1,Brasil,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,100052,18 a 24 anos
26,1,Brasil,2,%,-,1,Brasil,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,108875,25 a 39 anos
27,1,Brasil,2,%,-,1,Brasil,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,99127,40 a 59 anos
28,1,Brasil,2,%,-,1,Brasil,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,3302,60 anos ou mais
29,2,Grande Região,1572,Mil pessoas,18472,1,Norte,606,População,202503,3º trimestre 2025,95253,Total
30,2,Grande Região,1572,Mil pessoas,4092,1,Norte,606,População,202503,3º trimestre 2025,40288,0 a 13 anos
31,2,Grande Região,1572,Mil pessoas,1256,1,Norte,606,População,202503,3º trimestre 2025,114535,14 a 17 anos
32,2,Grande Região,1572,Mil pessoas,2272,1,Norte,606,População,202503,3º trimestre 2025,100052,18 a 24 anos
33,2,Grande Região,1572,Mil pessoas,4319,1,Norte,606,População,202503,3º trimestre 2025,108875,25 a 39 anos
34,2,Grande Região,1572,Mil pessoas,4406,1,Norte,606,População,202503,3º trimestre 2025,99127,40 a 59 anos
35,2,Grande Região,1572,Mil pessoas,2126,1,Norte,606,População,202503,3º trimestre 2025,3302,60 anos ou mais
36,2,Grande Região,2,%,0.0,1,Norte,6541,Coeficiente de variação - População,202503,3º trimestre 2025,95253,Total
37,2,Grande Região,2,%,1.2,1,Norte,6541,Coeficiente de variação - População,202503,3º trimestre 2025,40288,0 a 13 anos
38,2,Grande Região,2,%,1.8,1,Norte,6541,Coeficiente de variação - População,202503,3º trimestre 2025,114535,14 a 17 anos
39,2,Grande Região,2,%,1.7,1,Norte,6541,Coeficiente de variação - População,202503,3º trimestre 2025,100052,18 a 24 anos
