,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Número de domicílios em que trabalhavam (Código),Número de domicílios em que trabalhavam
1,1,Brasil,1572,Mil pessoas,5507,1,Brasil,8336,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40276,Total
2,1,Brasil,1572,Mil pessoas,3724,1,Brasil,8336,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40277,Em um único domicílio
3,1,Brasil,1572,Mil pessoas,1783,1,Brasil,8336,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40278,Em mais de um domicílio
4,1,Brasil,2,%,1.2,1,Brasil,8337,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40276,Total
5,1,Brasil,2,%,1.6,1,Brasil,8337,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40277,Em um único domicílio
6,1,Brasil,2,%,2.1,1,Brasil,8337,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40278,Em mais de um domicílio
7,1,Brasil,2,%,100.0,1,Brasil,8338,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40276,Total
8,1,Brasil,2,%,67.6,1,Brasil,8338,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40277,Em um único domicílio
9,1,Brasil,2,%,32.4,1,Brasil,8338,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40278,Em mais de um domicílio
10,1,Brasil,2,%,-,1,Brasil,8339,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40276,Total
11,1,Brasil,2,%,0.9,1,Brasil,8339,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40277,Em um único domicílio
12,1,Brasil,2,%,1.8,1,Brasil,8339,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40278,Em mais de um domicílio
13,2,Grande Região,1572,Mil pessoas,430,1,Norte,8336,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40276,Total
14,2,Grande Região,1572,Mil pessoas,311,1,Norte,8336,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como trabalhadores domésticos no trabalho principal",202503,3º trimestre 2025,40277,Em um único domicílio
