,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Condição em relação à força de trabalho e condição de ocupação (Código),Condição em relação à força de trabalho e condição de ocupação
1,1,Brasil,1572,Mil pessoas,174411,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32385,Total
2,1,Brasil,1572,Mil pessoas,108478,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32386,Força de trabalho
3,1,Brasil,1572,Mil pessoas,102433,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32387,Força de trabalho - ocupada
4,1,Brasil,1572,Mil pessoas,6045,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32446,Força de trabalho - desocupada
5,1,Brasil,1572,Mil pessoas,65933,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32447,Fora da força de trabalho
6,1,Brasil,2,%,0.0,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32385,Total
7,1,Brasil,2,%,0.2,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32386,Força de trabalho
8,1,Brasil,2,%,0.2,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32387,Força de trabalho - ocupada
9,1,Brasil,2,%,1.5,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32446,Força de trabalho - desocupada
10,1,Brasil,2,%,0.3,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32447,Fora da força de trabalho
11,1,Brasil,2,%,100.0,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32385,Total
12,1,Brasil,2,%,62.2,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32386,Força de trabalho
13,1,Brasil,2,%,58.7,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32387,Força de trabalho - ocupada
14,1,Brasil,2,%,3.5,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32446,Força de trabalho - desocupada
15,1,Brasil,2,%,37.8,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32447,Fora da força de trabalho
16,1,Brasil,2,%,-,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32385,Total
17,1,Brasil,2,%,0.2,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32386,Força de trabalho
18,1,Brasil,2,%,0.2,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32387,Força de trabalho - ocupada
19,1,Brasil,2,%,1.5,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,32446,Força de trabalho - desocupada
