,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Sexo (Código),Sexo
1,1,Brasil,1572,Mil pessoas,212930,1,Brasil,606,População,202503,3º trimestre 2025,6794,Total
2,1,Brasil,1572,Mil pessoas,103804,1,Brasil,606,População,202503,3º trimestre 2025,4,Homens
3,1,Brasil,1572,Mil pessoas,109126,1,Brasil,606,População,202503,3º trimestre 2025,5,Mulheres
4,1,Brasil,2,%,0.0,1,Brasil,6541,Coeficiente de variação - População,202503,3º trimestre 2025,6794,Total
5,1,Brasil,2,%,0.0,1,Brasil,6541,Coeficiente de variação - População,202503,3º trimestre 2025,4,Homens
6,1,Brasil,2,%,0.0,1,Brasil,6541,Coeficiente de variação - População,202503,3º trimestre 2025,5,Mulheres
7,1,Brasil,2,%,100.0,1,Brasil,608,Percentual da população,202503,3º trimestre 2025,6794,Total
8,1,Brasil,2,%,48.8,1,Brasil,608,Percentual da população,202503,3º trimestre 2025,4,Homens
9,1,Brasil,2,%,51.2,1,Brasil,608,Percentual da população,202503,3º trimestre 2025,5,Mulheres
10,1,Brasil,2,%,-,1,Brasil,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,6794,Total
11,1,Brasil,2,%,-,1,Brasil,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,4,Homens
12,1,Brasil,2,%,-,1,Brasil,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,5,Mulheres
13,2,Grande Região,1572,Mil pessoas,18472,1,Norte,606,População,202503,3º trimestre 2025,6794,Total
14,2,Grande Região,1572,Mil pessoas,9142,1,Norte,606,População,202503,3º trimestre 2025,4,Homens
15,2,Grande Região,1572,Mil pessoas,9329,1,Norte,606,População,202503,3º trimestre 2025,5,Mulheres
16,2,Grande Região,2,%,0.0,1,Norte,6541,Coeficiente de variação - População,202503,3º trimestre 2025,6794,Total
17,2,Grande Região,2,%,0.4,1,Norte,6541,Coeficiente de variação - População,202503,3º trimestre 2025,4,Homens
18,2,Grande Região,2,%,0.4,1,Norte,6541,Coeficiente de variação - População,202503,3º trimestre 2025,5,Mulheres
19,2,Grande Região,2,%,100.0,1,Norte,608,Percentual da população,202503,3º trimestre 2025,6794,Total
20,2,Grande Região,2,%,49.5,1,Norte,608,Percentual da população,202503,3º trimestre 2025,4,Homens
21,2,Grande Região,2,%,50.5,1,Norte,608,Percentual da população,202503,3º trimestre 2025,5,Mulheres
22,2,Grande Região,2,%,-,1,Norte,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,6794,Total
23,2,Grande Região,2,%,0.4,1,Norte,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,4,Homens
24,2,Grande Região,2,%,0.4,1,Norte,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,5,Mulheres
25,2,Grande Região,1572,Mil pessoas,57111,2,Nordeste,606,População,202503,3º trimestre 2025,6794,Total
26,2,Grande Região,1572,Mil pessoas,27502,2,Nordeste,606,População,202503,3º trimestre 2025,4,Homens
27,2,Grande Região,1572,Mil pessoas,29609,2,Nordeste,606,População,202503,3º trimestre 2025,5,Mulheres
28,2,Grande Região,2,%,0.0,2,Nordeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,6794,Total
29,2,Grande Região,2,%,0.2,2,Nordeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,4,Homens
30,2,Grande Região,2,%,0.2,2,Nordeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,5,Mulheres
31,2,Grande Região,2,%,100.0,2,Nordeste,608,Percentual da população,202503,3º trimestre 2025,6794,Total
32,2,Grande Região,2,%,48.2,2,Nordeste,608,Percentual da população,202503,3º trimestre 2025,4,Homens
33,2,Grande Região,2,%,51.8,2,Nordeste,608,Percentual da população,202503,3º trimestre 2025,5,Mulheres
34,2,Grande Região,2,%,-,2,Nordeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,6794,Total
35,2,Grande Região,2,%,0.2,2,Nordeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,4,Homens
36,2,Grande Região,2,%,0.2,2,Nordeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,5,Mulheres
37,2,Grande Região,1572,Mil pessoas,88922,3,Sudeste,606,População,202503,3º trimestre 2025,6794,Total
38,2,Grande Região,1572,Mil pessoas,43359,3,Sudeste,606,População,202503,3º trimestre 2025,4,Homens
39,2,Grande Região,1572,Mil pessoas,45562,3,Sudeste,606,População,202503,3º trimestre 2025,5,Mulheres
