,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,"Brasil, Grande Região e Unidade da Federação (Código)","Brasil, Grande Região e Unidade da Federação",Variável (Código),Variável,Trimestre (Código),Trimestre,Tempo de procura de trabalho (Código),Tempo de procura de trabalho
1,1,Brasil,1572,Mil pessoas,6045,1,Brasil,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,40310,Total
2,1,Brasil,1572,Mil pessoas,1127,1,Brasil,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,31827,Menos de 1 mês
3,1,Brasil,1572,Mil pessoas,3073,1,Brasil,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,31828,De 1 mês a menos de 1 ano
4,1,Brasil,1572,Mil pessoas,666,1,Brasil,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,31829,De 1 ano a menos de 2 anos
5,1,Brasil,1572,Mil pessoas,1179,1,Brasil,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,101227,2 anos ou mais
6,1,Brasil,2,%,1.5,1,Brasil,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,40310,Total
7,1,Brasil,2,%,3.1,1,Brasil,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,31827,Menos de 1 mês
8,1,Brasil,2,%,1.9,1,Brasil,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,31828,De 1 mês a menos de 1 ano
9,1,Brasil,2,%,3.8,1,Brasil,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,31829,De 1 ano a menos de 2 anos
10,1,Brasil,2,%,2.8,1,Brasil,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",202503,3º trimestre 2025,101227,2 anos ou mais
