,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Grupo de idade (Código),Grupo de idade
1,1,Brasil,1572,Mil pessoas,174411,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,95253,Total
2,1,Brasil,1572,Mil pessoas,11788,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,114535,14 a 17 anos
3,1,Brasil,1572,Mil pessoas,21332,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,100052,18 a 24 anos
4,1,Brasil,1572,Mil pessoas,48729,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,108875,25 a 39 anos
5,1,Brasil,1572,Mil pessoas,57141,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,99127,40 a 59 anos
6,1,Brasil,1572,Mil pessoas,35421,1,Brasil,1641,Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,3302,60 anos ou mais
7,1,Brasil,2,%,0.0,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,95253,Total
8,1,Brasil,2,%,0.5,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,114535,14 a 17 anos
9,1,Brasil,2,%,0.3,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,100052,18 a 24 anos
10,1,Brasil,2,%,0.0,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,108875,25 a 39 anos
11,1,Brasil,2,%,0.0,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,99127,40 a 59 anos
12,1,Brasil,2,%,0.0,1,Brasil,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,3302,60 anos ou mais
13,1,Brasil,2,%,100.0,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,95253,Total
14,1,Brasil,2,%,6.8,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,114535,14 a 17 anos
15,1,Brasil,2,%,12.2,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,100052,18 a 24 anos
16,1,Brasil,2,%,27.9,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,108875,25 a 39 anos
17,1,Brasil,2,%,32.8,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,99127,40 a 59 anos
18,1,Brasil,2,%,20.3,1,Brasil,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,3302,60 anos ou mais
19,1,Brasil,2,%,-,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,95253,Total
20,1,Brasil,2,%,0.5,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,114535,14 a 17 anos
21,1,Brasil,2,%,0.3,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,100052,18 a 24 anos
22,1,Brasil,2,%,-,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,108875,25 a 39 anos
23,1,Brasil,2,%,-,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,99127,40 a 59 anos
24,1,Brasil,2,%,-,1,Brasil,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,202503,3º trimestre 2025,3302,60 anos ou mais
25,1,Brasil,1572,Mil pessoas,108478,1,Brasil,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,95253,Total
26,1,Brasil,1572,Mil pessoas,1733,1,Brasil,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,114535,14 a 17 anos
27,1,Brasil,1572,Mil pessoas,14648,1,Brasil,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,100052,18 a 24 anos
28,1,Brasil,1572,Mil pessoas,39858,1,Brasil,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,108875,25 a 39 anos
29,1,Brasil,1572,Mil pessoas,43244,1,Brasil,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,99127,40 a 59 anos
30,1,Brasil,1572,Mil pessoas,8995,1,Brasil,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,3302,60 anos ou mais
31,1,Brasil,2,%,0.2,1,Brasil,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,95253,Total
32,1,Brasil,2,%,2.2,1,Brasil,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,114535,14 a 17 anos
33,1,Brasil,2,%,0.5,1,Brasil,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,100052,18 a 24 anos
34,1,Brasil,2,%,0.2,1,Brasil,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,108875,25 a 39 anos
35,1,Brasil,2,%,0.2,1,Brasil,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,99127,40 a 59 anos
36,1,Brasil,2,%,0.8,1,Brasil,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,3302,60 anos ou mais
37,1,Brasil,2,%,100.0,1,Brasil,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,95253,Total
38,1,Brasil,2,%,1.6,1,Brasil,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,114535,14 a 17 anos
39,1,Brasil,2,%,13.5,1,Brasil,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,100052,18 a 24 anos
40,1,Brasil,2,%,36.7,1,Brasil,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,108875,25 a 39 anos
41,1,Brasil,2,%,39.9,1,Brasil,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,99127,40 a 59 anos
42,1,Brasil,2,%,8.3,1,Brasil,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,3302,60 anos ou mais
43,1,Brasil,2,%,-,1,Brasil,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,95253,Total
44,1,Brasil,2,%,2.2,1,Brasil,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,114535,14 a 17 anos
45,1,Brasil,2,%,0.4,1,Brasil,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,100052,18 a 24 anos
46,1,Brasil,2,%,0.2,1,Brasil,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,108875,25 a 39 anos
47,1,Brasil,2,%,0.2,1,Brasil,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,99127,40 a 59 anos
48,1,Brasil,2,%,0.7,1,Brasil,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",202503,3º trimestre 2025,3302,60 anos ou mais
49,1,Brasil,1572,Mil pessoas,102433,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,95253,Total
50,1,Brasil,1572,Mil pessoas,1366,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,114535,14 a 17 anos
51,1,Brasil,1572,Mil pessoas,12851,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,100052,18 a 24 anos
52,1,Brasil,1572,Mil pessoas,37767,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,108875,25 a 39 anos
53,1,Brasil,1572,Mil pessoas,41699,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,99127,40 a 59 anos
54,1,Brasil,1572,Mil pessoas,8750,1,Brasil,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,3302,60 anos ou mais
55,1,Brasil,2,%,0.2,1,Brasil,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,202503,3º trimestre 2025,95253,Total
