,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Tipo de contratação (Código),Tipo de contratação
1,1,Brasil,1572,Mil pessoas,65572,1,Brasil,8340,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40279,Total
2,1,Brasil,1572,Mil pessoas,8120,1,Brasil,8340,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40280,Contrato temporário
3,1,Brasil,1572,Mil pessoas,57453,1,Brasil,8340,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40281,Contrato por tempo indeterminado
4,1,Brasil,2,%,0.3,1,Brasil,8341,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40279,Total
5,1,Brasil,2,%,1.2,1,Brasil,8341,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40280,Contrato temporário
6,1,Brasil,2,%,0.4,1,Brasil,8341,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40281,Contrato por tempo indeterminado
7,1,Brasil,2,%,100.0,1,Brasil,8342,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40279,Total
8,1,Brasil,2,%,12.4,1,Brasil,8342,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40280,Contrato temporário
9,1,Brasil,2,%,87.6,1,Brasil,8342,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40281,Contrato por tempo indeterminado
10,1,Brasil,2,%,-,1,Brasil,8343,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40279,Total
11,1,Brasil,2,%,1.2,1,Brasil,8343,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40280,Contrato temporário
12,1,Brasil,2,%,0.2,1,Brasil,8343,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40281,Contrato por tempo indeterminado
13,2,Grande Região,1572,Mil pessoas,4895,1,Norte,8340,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40279,Total
14,2,Grande Região,1572,Mil pessoas,1069,1,Norte,8340,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40280,Contrato temporário
15,2,Grande Região,1572,Mil pessoas,3826,1,Norte,8340,"Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40281,Contrato por tempo indeterminado
16,2,Grande Região,2,%,1.0,1,Norte,8341,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40279,Total
17,2,Grande Região,2,%,3.1,1,Norte,8341,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40280,Contrato temporário
18,2,Grande Região,2,%,1.4,1,Norte,8341,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40281,Contrato por tempo indeterminado
19,2,Grande Região,2,%,100.0,1,Norte,8342,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40279,Total
20,2,Grande Região,2,%,21.8,1,Norte,8342,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40280,Contrato temporário
21,2,Grande Região,2,%,78.2,1,Norte,8342,"Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40281,Contrato por tempo indeterminado
22,2,Grande Região,2,%,-,1,Norte,8343,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40279,Total
23,2,Grande Região,2,%,3.0,1,Norte,8343,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40280,Contrato temporário
24,2,Grande Região,2,%,0.8,1,Norte,8343,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência como empregados (exclusive trabalhadores domésticos) no trabalho principal",202503,3º trimestre 2025,40281,Contrato por tempo indeterminado
